dt,portfolio_id,nav
2022-03-06,a000Y000019ZliRQAS,126909.26
2022-03-05,a000Y000019ZliRQAS,126909.26
2022-03-04,a000Y000019ZliRQAS,125863.14
2022-03-03,a000Y000019ZliRQAS,127356.87
2022-03-02,a000Y000019ZliRQAS,127724.77
2022-03-01,a000Y000019ZliRQAS,127250.25
2022-02-28,a000Y000019ZliRQAS,127001.0
2022-02-27,a000Y000019ZliRQAS,127091.17
2022-02-26,a000Y000019ZliRQAS,127091.17
2022-02-25,a000Y000019ZliRQAS,127637.16
2022-02-24,a000Y000019ZliRQAS,124089.64
2022-02-23,a000Y000019ZliRQAS,124621.81
2022-02-22,a000Y000019ZliRQAS,126126.22
2022-02-21,a000Y000019ZliRQAS,127140.61
2022-02-20,a000Y000019ZliRQAS,127636.36
2022-02-19,a000Y000019ZliRQAS,127636.36
2022-02-18,a000Y000019ZliRQAS,127359.14
2022-02-17,a000Y000019ZliRQAS,128290.91
2022-02-16,a000Y000019ZliRQAS,130028.93
2022-02-15,a000Y000019ZliRQAS,129997.33
2022-02-14,a000Y000019ZliRQAS,128284.31
2022-02-13,a000Y000019ZliRQAS,129410.45
2022-02-12,a000Y000019ZliRQAS,129410.45
2022-02-11,a000Y000019ZliRQAS,128835.42
2022-02-10,a000Y000019ZliRQAS,130443.28
2022-02-09,a000Y000019ZliRQAS,131485.75
2022-02-08,a000Y000019ZliRQAS,129332.88
2022-02-07,a000Y000019ZliRQAS,128553.29
2022-02-06,a000Y000019ZliRQAS,128514.84
2022-02-05,a000Y000019ZliRQAS,128514.84
2022-02-04,a000Y000019ZliRQAS,128594.32
2022-02-03,a000Y000019ZliRQAS,129848.38
2022-02-02,a000Y000019ZliRQAS,132556.17
2022-02-01,a000Y000019ZliRQAS,131852.33
2022-01-31,a000Y000019ZliRQAS,131396.98
2022-01-30,a000Y000019ZliRQAS,129250.36
2022-01-29,a000Y000019ZliRQAS,129250.36
2022-01-28,a000Y000019ZliRQAS,129188.1
2022-01-27,a000Y000019ZliRQAS,127264.03
2022-01-26,a000Y000019ZliRQAS,127343.35
2022-01-25,a000Y000019ZliRQAS,127014.7
2022-01-24,a000Y000019ZliRQAS,128185.92
2022-01-23,a000Y000019ZliRQAS,129443.48
2022-01-22,a000Y000019ZliRQAS,129443.48
2022-01-21,a000Y000019ZliRQAS,129691.27
2022-01-20,a000Y000019ZliRQAS,131255.0
2022-01-19,a000Y000019ZliRQAS,131725.13
2022-01-18,a000Y000019ZliRQAS,132086.85
2022-01-17,a000Y000019ZliRQAS,133941.35
2022-01-16,a000Y000019ZliRQAS,133935.77
2022-01-15,a000Y000019ZliRQAS,133935.77
2022-01-14,a000Y000019ZliRQAS,133644.56
2022-01-13,a000Y000019ZliRQAS,134294.48
2022-01-12,a000Y000019ZliRQAS,135909.12
2022-01-11,a000Y000019ZliRQAS,135205.69
2022-01-10,a000Y000019ZliRQAS,134149.97
2022-01-09,a000Y000019ZliRQAS,134554.09
2022-01-08,a000Y000019ZliRQAS,134554.09
2022-01-07,a000Y000019ZliRQAS,135063.82
2022-01-06,a000Y000019ZliRQAS,135365.42
2022-01-05,a000Y000019ZliRQAS,136495.03
2022-01-04,a000Y000019ZliRQAS,138054.12
2022-01-03,a000Y000019ZliRQAS,137119.41
2022-01-02,a000Y000019ZliRQAS,136826.59
2022-01-01,a000Y000019ZliRQAS,136826.59
2021-12-31,a000Y000019ZliRQAS,137156.93
2021-12-30,a000Y000019ZliRQAS,137037.27
2021-12-29,a000Y000019ZliRQAS,137552.46
2021-12-28,a000Y000019ZliRQAS,137421.19
2021-12-27,a000Y000019ZliRQAS,137240.6
2021-12-26,a000Y000019ZliRQAS,136071.81
2021-12-25,a000Y000019ZliRQAS,136071.81
2021-12-24,a000Y000019ZliRQAS,135986.71
2021-12-23,a000Y000019ZliRQAS,135994.89
2021-12-22,a000Y000019ZliRQAS,135332.53
2021-12-21,a000Y000019ZliRQAS,134129.89
2021-12-20,a000Y000019ZliRQAS,132764.45
2021-12-19,a000Y000019ZliRQAS,134312.41
2021-12-18,a000Y000019ZliRQAS,134312.41
2021-12-17,a000Y000019ZliRQAS,133643.7
2021-12-16,a000Y000019ZliRQAS,135059.27
2021-12-15,a000Y000019ZliRQAS,135334.94
2021-12-14,a000Y000019ZliRQAS,134218.5
2021-12-13,a000Y000019ZliRQAS,135063.34
2021-12-12,a000Y000019ZliRQAS,136100.97
2021-12-11,a000Y000019ZliRQAS,136100.97
2021-12-10,a000Y000019ZliRQAS,136281.24
2021-12-09,a000Y000019ZliRQAS,135810.69
2021-12-08,a000Y000019ZliRQAS,136983.67
2021-12-07,a000Y000019ZliRQAS,136182.4
2021-12-06,a000Y000019ZliRQAS,133265.32
2021-12-05,a000Y000019ZliRQAS,132476.87
2021-12-04,a000Y000019ZliRQAS,132476.87
2021-12-03,a000Y000019ZliRQAS,132587.2
2021-12-02,a000Y000019ZliRQAS,133045.03
2021-12-01,a000Y000019ZliRQAS,132049.91
2021-11-30,a000Y000019ZliRQAS,132926.17
2021-11-29,a000Y000019ZliRQAS,134450.19
2021-11-28,a000Y000019ZliRQAS,134225.86
2021-11-27,a000Y000019ZliRQAS,134225.86
2021-11-26,a000Y000019ZliRQAS,135076.79
2021-11-25,a000Y000019ZliRQAS,137915.69
2021-11-24,a000Y000019ZliRQAS,137322.39
2021-11-23,a000Y000019ZliRQAS,137509.04
2021-11-22,a000Y000019ZliRQAS,137538.04
2021-11-21,a000Y000019ZliRQAS,137988.31
2021-11-20,a000Y000019ZliRQAS,137988.31
2021-11-19,a000Y000019ZliRQAS,137394.79
2021-11-18,a000Y000019ZliRQAS,137928.57
2021-11-17,a000Y000019ZliRQAS,138019.3
2021-11-16,a000Y000019ZliRQAS,137956.29
2021-11-15,a000Y000019ZliRQAS,136818.44
2021-11-14,a000Y000019ZliRQAS,136453.54
2021-11-13,a000Y000019ZliRQAS,136453.54
2021-11-12,a000Y000019ZliRQAS,136442.16
2021-11-11,a000Y000019ZliRQAS,135357.5
2021-11-10,a000Y000019ZliRQAS,134421.6
2021-11-09,a000Y000019ZliRQAS,135162.95
2021-11-08,a000Y000019ZliRQAS,135549.21
2021-11-07,a000Y000019ZliRQAS,135407.17
2021-11-06,a000Y000019ZliRQAS,135407.17
2021-11-05,a000Y000019ZliRQAS,135507.01
2021-11-04,a000Y000019ZliRQAS,134849.77
2021-11-03,a000Y000019ZliRQAS,134385.56
2021-11-02,a000Y000019ZliRQAS,133591.12
2021-11-01,a000Y000019ZliRQAS,133518.92
2021-10-31,a000Y000019ZliRQAS,133069.41
2021-10-30,a000Y000019ZliRQAS,133069.41
2021-10-29,a000Y000019ZliRQAS,132264.18
2021-10-28,a000Y000019ZliRQAS,132755.14
2021-10-27,a000Y000019ZliRQAS,132320.03
2021-10-26,a000Y000019ZliRQAS,132900.63
2021-10-25,a000Y000019ZliRQAS,132341.36
2021-10-24,a000Y000019ZliRQAS,132022.16
2021-10-23,a000Y000019ZliRQAS,132022.16
2021-10-22,a000Y000019ZliRQAS,132199.14
2021-10-21,a000Y000019ZliRQAS,132035.31
2021-10-20,a000Y000019ZliRQAS,132073.95
2021-10-19,a000Y000019ZliRQAS,131826.18
2021-10-18,a000Y000019ZliRQAS,131155.36
2021-10-17,a000Y000019ZliRQAS,130903.78
2021-10-16,a000Y000019ZliRQAS,130903.78
2021-10-15,a000Y000019ZliRQAS,130944.47
2021-10-14,a000Y000019ZliRQAS,129886.09
2021-10-13,a000Y000019ZliRQAS,128643.01
2021-10-12,a000Y000019ZliRQAS,128019.63
2021-10-11,a000Y000019ZliRQAS,129038.69
2021-10-10,a000Y000019ZliRQAS,129102.37
2021-10-09,a000Y000019ZliRQAS,129102.37
2021-10-08,a000Y000019ZliRQAS,129164.36
2021-10-07,a000Y000019ZliRQAS,129022.74
2021-10-06,a000Y000019ZliRQAS,127730.72
2021-10-05,a000Y000019ZliRQAS,127369.62
2021-10-04,a000Y000019ZliRQAS,127051.26
2021-10-03,a000Y000019ZliRQAS,128111.29
2021-10-02,a000Y000019ZliRQAS,128111.29
2021-10-01,a000Y000019ZliRQAS,128191.48
2021-09-30,a000Y000019ZliRQAS,127904.53
2021-09-29,a000Y000019ZliRQAS,127831.06
2021-09-28,a000Y000019ZliRQAS,128238.13
2021-09-27,a000Y000019ZliRQAS,130648.66
2021-09-26,a000Y000019ZliRQAS,130961.01
2021-09-25,a000Y000019ZliRQAS,130961.01
2021-09-24,a000Y000019ZliRQAS,130918.15
2021-09-23,a000Y000019ZliRQAS,130892.78
2021-09-22,a000Y000019ZliRQAS,130349.9
2021-09-21,a000Y000019ZliRQAS,130188.62
2021-09-20,a000Y000019ZliRQAS,130787.52
2021-09-19,a000Y000019ZliRQAS,131674.87
2021-09-18,a000Y000019ZliRQAS,131674.87
2021-09-17,a000Y000019ZliRQAS,131202.97
2021-09-16,a000Y000019ZliRQAS,134213.67
2021-09-15,a000Y000019ZliRQAS,134454.76
2021-09-14,a000Y000019ZliRQAS,134615.73
2021-09-13,a000Y000019ZliRQAS,134693.13
2021-09-12,a000Y000019ZliRQAS,134770.93
2021-09-11,a000Y000019ZliRQAS,134770.93
2021-09-10,a000Y000019ZliRQAS,134702.4
2021-09-09,a000Y000019ZliRQAS,135058.07
2021-09-08,a000Y000019ZliRQAS,135262.55
2021-09-07,a000Y000019ZliRQAS,135568.9
2021-09-06,a000Y000019ZliRQAS,135635.08
2021-09-05,a000Y000019ZliRQAS,135346.15
2021-09-04,a000Y000019ZliRQAS,135346.15
2021-09-03,a000Y000019ZliRQAS,135397.87
2021-09-02,a000Y000019ZliRQAS,135387.62
2021-09-01,a000Y000019ZliRQAS,135410.05
2021-08-31,a000Y000019ZliRQAS,135286.04
2021-08-30,a000Y000019ZliRQAS,134762.83
2021-08-29,a000Y000019ZliRQAS,134355.99
2021-08-28,a000Y000019ZliRQAS,134355.99
2021-08-27,a000Y000019ZliRQAS,134633.11
2021-08-26,a000Y000019ZliRQAS,134085.18
2021-08-25,a000Y000019ZliRQAS,134679.96
2021-08-24,a000Y000019ZliRQAS,134501.11
2021-08-23,a000Y000019ZliRQAS,134189.21
2021-08-22,a000Y000019ZliRQAS,133008.8
2021-08-21,a000Y000019ZliRQAS,133008.8
2021-08-20,a000Y000019ZliRQAS,133304.62
2021-08-19,a000Y000019ZliRQAS,132771.01
2021-08-18,a000Y000019ZliRQAS,133691.78
2021-08-17,a000Y000019ZliRQAS,133438.51
2021-08-16,a000Y000019ZliRQAS,133741.24
2021-08-15,a000Y000019ZliRQAS,134220.88
2021-08-14,a000Y000019ZliRQAS,134220.88
2021-08-13,a000Y000019ZliRQAS,134654.08
2021-08-12,a000Y000019ZliRQAS,134998.57
2021-08-11,a000Y000019ZliRQAS,135151.88
2021-08-10,a000Y000019ZliRQAS,134724.58
2021-08-09,a000Y000019ZliRQAS,134349.2
2021-08-08,a000Y000019ZliRQAS,134361.67
2021-08-07,a000Y000019ZliRQAS,134361.67
2021-08-06,a000Y000019ZliRQAS,133892.81
2021-08-05,a000Y000019ZliRQAS,133684.06
2021-08-04,a000Y000019ZliRQAS,133138.95
2021-08-03,a000Y000019ZliRQAS,133027.8
2021-08-02,a000Y000019ZliRQAS,132935.92
2021-08-01,a000Y000019ZliRQAS,132514.14
2021-07-31,a000Y000019ZliRQAS,132514.14
2021-07-30,a000Y000019ZliRQAS,132415.28
2021-07-29,a000Y000019ZliRQAS,133468.27
2021-07-28,a000Y000019ZliRQAS,132946.09
2021-07-27,a000Y000019ZliRQAS,132943.21
2021-07-26,a000Y000019ZliRQAS,134221.95
2021-07-25,a000Y000019ZliRQAS,134049.37
2021-07-24,a000Y000019ZliRQAS,134049.37
2021-07-23,a000Y000019ZliRQAS,134168.22
2021-07-22,a000Y000019ZliRQAS,133046.86
2021-07-21,a000Y000019ZliRQAS,132600.46
2021-07-20,a000Y000019ZliRQAS,131383.39
2021-07-19,a000Y000019ZliRQAS,130598.67
2021-07-18,a000Y000019ZliRQAS,132613.46
2021-07-17,a000Y000019ZliRQAS,132613.46
2021-07-16,a000Y000019ZliRQAS,132570.49
2021-07-15,a000Y000019ZliRQAS,133176.74
2021-07-14,a000Y000019ZliRQAS,134117.75
2021-07-13,a000Y000019ZliRQAS,133664.29
2021-07-12,a000Y000019ZliRQAS,133235.4
2021-07-11,a000Y000019ZliRQAS,132502.96
2021-07-10,a000Y000019ZliRQAS,132502.96
2021-07-09,a000Y000019ZliRQAS,132679.92
2021-07-08,a000Y000019ZliRQAS,132426.13
2021-07-07,a000Y000019ZliRQAS,133318.99
2021-07-06,a000Y000019ZliRQAS,132627.77
2021-07-05,a000Y000019ZliRQAS,132978.85
2021-07-04,a000Y000019ZliRQAS,132750.87
2021-07-03,a000Y000019ZliRQAS,132750.87
2021-07-02,a000Y000019ZliRQAS,132824.19
2021-07-01,a000Y000019ZliRQAS,132115.39
2021-06-30,a000Y000019ZliRQAS,131794.91
2021-06-29,a000Y000019ZliRQAS,131854.49
2021-06-28,a000Y000019ZliRQAS,131563.6
2021-06-27,a000Y000019ZliRQAS,131536.56
2021-06-26,a000Y000019ZliRQAS,131536.56
2021-06-25,a000Y000019ZliRQAS,131550.67
2021-06-24,a000Y000019ZliRQAS,130967.26
2021-06-23,a000Y000019ZliRQAS,130373.05
2021-06-22,a000Y000019ZliRQAS,130462.25
2021-06-21,a000Y000019ZliRQAS,129758.44
2021-06-20,a000Y000019ZliRQAS,129712.34
2021-06-19,a000Y000019ZliRQAS,129712.34
2021-06-18,a000Y000019ZliRQAS,129453.44
2021-06-17,a000Y000019ZliRQAS,129727.35
2021-06-16,a000Y000019ZliRQAS,129199.61
2021-06-15,a000Y000019ZliRQAS,129401.0
2021-06-14,a000Y000019ZliRQAS,129414.9
2021-06-13,a000Y000019ZliRQAS,129230.78
2021-06-12,a000Y000019ZliRQAS,129230.78
2021-06-11,a000Y000019ZliRQAS,128867.92
2021-06-10,a000Y000019ZliRQAS,128362.43
2021-06-09,a000Y000019ZliRQAS,128019.18
2021-06-08,a000Y000019ZliRQAS,127717.98
2021-06-07,a000Y000019ZliRQAS,127818.87
2021-06-06,a000Y000019ZliRQAS,127733.73
2021-06-05,a000Y000019ZliRQAS,127733.73
2021-06-04,a000Y000019ZliRQAS,127970.1
2021-06-03,a000Y000019ZliRQAS,126967.11
2021-06-02,a000Y000019ZliRQAS,127134.98
2021-06-01,a000Y000019ZliRQAS,126943.59
2021-05-31,a000Y000019ZliRQAS,127144.79
2021-05-30,a000Y000019ZliRQAS,127292.43
2021-05-29,a000Y000019ZliRQAS,127292.43
2021-05-28,a000Y000019ZliRQAS,127276.42
2021-05-27,a000Y000019ZliRQAS,126814.19
2021-05-26,a000Y000019ZliRQAS,126315.67
2021-05-25,a000Y000019ZliRQAS,126250.13
2021-05-24,a000Y000019ZliRQAS,126110.7
2021-05-23,a000Y000019ZliRQAS,125763.04
2021-05-22,a000Y000019ZliRQAS,125763.04
2021-05-21,a000Y000019ZliRQAS,125494.09
2021-05-20,a000Y000019ZliRQAS,125382.51
2021-05-19,a000Y000019ZliRQAS,123880.01
2021-05-18,a000Y000019ZliRQAS,125503.24
2021-05-17,a000Y000019ZliRQAS,125326.29
2021-05-16,a000Y000019ZliRQAS,125359.05
2021-05-15,a000Y000019ZliRQAS,125359.05
2021-05-14,a000Y000019ZliRQAS,125711.93
2021-05-13,a000Y000019ZliRQAS,124437.25
2021-05-12,a000Y000019ZliRQAS,124030.82
2021-05-11,a000Y000019ZliRQAS,125630.78
2021-05-10,a000Y000019ZliRQAS,127257.38
2021-05-09,a000Y000019ZliRQAS,127414.68
2021-05-08,a000Y000019ZliRQAS,127414.68
2021-05-07,a000Y000019ZliRQAS,128003.71
2021-05-06,a000Y000019ZliRQAS,127427.48
2021-05-05,a000Y000019ZliRQAS,127036.77
2021-05-04,a000Y000019ZliRQAS,126322.18
2021-05-03,a000Y000019ZliRQAS,127429.18
2021-05-02,a000Y000019ZliRQAS,127330.98
2021-05-01,a000Y000019ZliRQAS,127330.98
2021-04-30,a000Y000019ZliRQAS,126735.14
2021-04-29,a000Y000019ZliRQAS,127429.62
2021-04-28,a000Y000019ZliRQAS,127379.39
2021-04-27,a000Y000019ZliRQAS,127300.69
2021-04-26,a000Y000019ZliRQAS,127255.45
2021-04-25,a000Y000019ZliRQAS,126942.68
2021-04-24,a000Y000019ZliRQAS,126942.68
2021-04-23,a000Y000019ZliRQAS,127438.58
2021-04-22,a000Y000019ZliRQAS,127132.27
2021-04-21,a000Y000019ZliRQAS,126649.89
2021-04-20,a000Y000019ZliRQAS,126265.14
2021-04-19,a000Y000019ZliRQAS,127852.37
2021-04-18,a000Y000019ZliRQAS,128092.35
2021-04-17,a000Y000019ZliRQAS,128092.35
2021-04-16,a000Y000019ZliRQAS,128194.55
2021-04-15,a000Y000019ZliRQAS,127475.67
2021-04-14,a000Y000019ZliRQAS,126972.12
2021-04-13,a000Y000019ZliRQAS,126875.45
2021-04-12,a000Y000019ZliRQAS,126838.29
2021-04-11,a000Y000019ZliRQAS,127160.87
2021-04-10,a000Y000019ZliRQAS,127160.87
2021-04-09,a000Y000019ZliRQAS,127057.6
2021-04-08,a000Y000019ZliRQAS,126895.95
2021-04-07,a000Y000019ZliRQAS,126555.88
2021-04-06,a000Y000019ZliRQAS,127146.96
2021-04-05,a000Y000019ZliRQAS,126080.05
2021-04-04,a000Y000019ZliRQAS,125955.5
2021-04-03,a000Y000019ZliRQAS,125955.5
2021-04-02,a000Y000019ZliRQAS,125884.02
2021-04-01,a000Y000019ZliRQAS,126145.43
2021-03-31,a000Y000019ZliRQAS,125222.88
2021-03-30,a000Y000019ZliRQAS,124842.13
2021-03-29,a000Y000019ZliRQAS,124836.17
2021-03-28,a000Y000019ZliRQAS,124442.36
2021-03-27,a000Y000019ZliRQAS,124442.36
2021-03-26,a000Y000019ZliRQAS,124624.15
2021-03-25,a000Y000019ZliRQAS,122840.08
2021-03-24,a000Y000019ZliRQAS,122765.5
2021-03-23,a000Y000019ZliRQAS,122944.4
2021-03-22,a000Y000019ZliRQAS,123859.68
2021-03-21,a000Y000019ZliRQAS,123164.31
2021-03-20,a000Y000019ZliRQAS,123164.31
2021-03-19,a000Y000019ZliRQAS,123098.79
2021-03-18,a000Y000019ZliRQAS,123467.14
2021-03-17,a000Y000019ZliRQAS,123855.1
2021-03-16,a000Y000019ZliRQAS,123919.68
2021-03-15,a000Y000019ZliRQAS,123051.27
2021-03-14,a000Y000019ZliRQAS,122812.0
2021-03-13,a000Y000019ZliRQAS,122812.0
2021-03-12,a000Y000019ZliRQAS,122618.78
2021-03-11,a000Y000019ZliRQAS,123041.0
2021-03-10,a000Y000019ZliRQAS,121992.22
2021-03-09,a000Y000019ZliRQAS,121708.81
2021-03-08,a000Y000019ZliRQAS,120459.27
2021-03-07,a000Y000019ZliRQAS,119276.09
2021-03-06,a000Y000019ZliRQAS,119276.09
2021-03-05,a000Y000019ZliRQAS,119004.45
2021-03-04,a000Y000019ZliRQAS,118712.81
2021-03-03,a000Y000019ZliRQAS,119956.94
2021-03-02,a000Y000019ZliRQAS,120590.82
2021-03-01,a000Y000019ZliRQAS,120467.64
2021-02-28,a000Y000019ZliRQAS,118595.91
2021-02-27,a000Y000019ZliRQAS,118595.91
2021-02-26,a000Y000019ZliRQAS,118075.69
2021-02-25,a000Y000019ZliRQAS,119937.01
2021-02-24,a000Y000019ZliRQAS,120620.91
2021-02-23,a000Y000019ZliRQAS,120308.35
2021-02-22,a000Y000019ZliRQAS,121180.31
2021-02-21,a000Y000019ZliRQAS,121994.79
2021-02-20,a000Y000019ZliRQAS,121994.79
2021-02-19,a000Y000019ZliRQAS,122142.77
2021-02-18,a000Y000019ZliRQAS,122516.01
2021-02-17,a000Y000019ZliRQAS,122800.83
2021-02-16,a000Y000019ZliRQAS,123012.12
2021-02-15,a000Y000019ZliRQAS,123163.86
2021-02-14,a000Y000019ZliRQAS,122467.41
2021-02-13,a000Y000019ZliRQAS,122467.41
2021-02-12,a000Y000019ZliRQAS,122410.38
2021-02-11,a000Y000019ZliRQAS,122138.29
2021-02-10,a000Y000019ZliRQAS,121797.86
2021-02-09,a000Y000019ZliRQAS,122142.08
2021-02-08,a000Y000019ZliRQAS,122025.32
2021-02-07,a000Y000019ZliRQAS,121232.89
2021-02-06,a000Y000019ZliRQAS,121232.89
2021-02-05,a000Y000019ZliRQAS,121487.95
2021-02-04,a000Y000019ZliRQAS,120923.72
2021-02-03,a000Y000019ZliRQAS,120298.34
2021-02-02,a000Y000019ZliRQAS,119583.26
2021-02-01,a000Y000019ZliRQAS,117580.56
2021-01-31,a000Y000019ZliRQAS,117242.92
2021-01-30,a000Y000019ZliRQAS,117242.92
2021-01-29,a000Y000019ZliRQAS,117303.33
2021-01-28,a000Y000019ZliRQAS,118286.15
2021-01-27,a000Y000019ZliRQAS,118088.25
2021-01-26,a000Y000019ZliRQAS,119632.62
2021-01-25,a000Y000019ZliRQAS,119375.85
2021-01-24,a000Y000019ZliRQAS,119512.99
2021-01-23,a000Y000019ZliRQAS,119512.99
2021-01-22,a000Y000019ZliRQAS,119555.17
2021-01-21,a000Y000019ZliRQAS,120119.49
2021-01-20,a000Y000019ZliRQAS,119667.27
2021-01-19,a000Y000019ZliRQAS,118725.24
2021-01-18,a000Y000019ZliRQAS,118488.22
2021-01-17,a000Y000019ZliRQAS,118546.58
2021-01-16,a000Y000019ZliRQAS,118546.58
2021-01-15,a000Y000019ZliRQAS,118192.7
2021-01-14,a000Y000019ZliRQAS,118754.73
2021-01-13,a000Y000019ZliRQAS,118113.62
2021-01-12,a000Y000019ZliRQAS,118077.33
2021-01-11,a000Y000019ZliRQAS,117987.16
2021-01-10,a000Y000019ZliRQAS,117623.66
2021-01-09,a000Y000019ZliRQAS,117623.66
2021-01-08,a000Y000019ZliRQAS,117380.16
2021-01-07,a000Y000019ZliRQAS,116915.66
2021-01-06,a000Y000019ZliRQAS,116391.16
2021-01-05,a000Y000019ZliRQAS,115834.87
2021-01-04,a000Y000019ZliRQAS,115720.5
2021-01-03,a000Y000019ZliRQAS,115850.64
2021-01-02,a000Y000019ZliRQAS,115850.64
2021-01-01,a000Y000019ZliRQAS,115845.58
2020-12-31,a000Y000019ZliRQAS,115460.6
2020-12-30,a000Y000019ZliRQAS,115762.99
2020-12-29,a000Y000019ZliRQAS,115695.13
2020-12-28,a000Y000019ZliRQAS,114909.79
2020-12-27,a000Y000019ZliRQAS,114371.45
2020-12-26,a000Y000019ZliRQAS,114371.45
2020-12-25,a000Y000019ZliRQAS,114452.26
2020-12-24,a000Y000019ZliRQAS,114459.96
2020-12-23,a000Y000019ZliRQAS,114543.26
2020-12-22,a000Y000019ZliRQAS,113694.47
2020-12-21,a000Y000019ZliRQAS,113524.71
2020-12-20,a000Y000019ZliRQAS,114732.84
2020-12-19,a000Y000019ZliRQAS,114732.84
2020-12-18,a000Y000019ZliRQAS,114695.02
2020-12-17,a000Y000019ZliRQAS,115086.91
2020-12-16,a000Y000019ZliRQAS,114776.83
2020-12-15,a000Y000019ZliRQAS,114223.97
2020-12-14,a000Y000019ZliRQAS,114321.77
2020-12-13,a000Y000019ZliRQAS,114058.4
2020-12-12,a000Y000019ZliRQAS,114058.4
2020-12-11,a000Y000019ZliRQAS,113950.04
2020-12-10,a000Y000019ZliRQAS,114270.91
2020-12-09,a000Y000019ZliRQAS,114589.73
2020-12-08,a000Y000019ZliRQAS,114484.04
2020-12-07,a000Y000019ZliRQAS,114358.38
2020-12-06,a000Y000019ZliRQAS,113978.6
2020-12-05,a000Y000019ZliRQAS,113978.6
2020-12-04,a000Y000019ZliRQAS,113870.58
2020-12-03,a000Y000019ZliRQAS,113882.24
2020-12-02,a000Y000019ZliRQAS,113836.2
2020-12-01,a000Y000019ZliRQAS,114658.05
2020-11-30,a000Y000019ZliRQAS,113410.53
2020-11-29,a000Y000019ZliRQAS,114537.54
2020-11-28,a000Y000019ZliRQAS,114537.54
2020-11-27,a000Y000019ZliRQAS,114764.95
2020-11-26,a000Y000019ZliRQAS,114529.08
2020-11-25,a000Y000019ZliRQAS,114422.33
2020-11-24,a000Y000019ZliRQAS,114634.51
2020-11-23,a000Y000019ZliRQAS,113462.14
2020-11-22,a000Y000019ZliRQAS,113531.06
2020-11-21,a000Y000019ZliRQAS,113531.06
2020-11-20,a000Y000019ZliRQAS,113441.98
2020-11-19,a000Y000019ZliRQAS,113207.35
2020-11-18,a000Y000019ZliRQAS,113702.62
2020-11-17,a000Y000019ZliRQAS,113934.37
2020-11-16,a000Y000019ZliRQAS,114425.22
2020-11-15,a000Y000019ZliRQAS,112727.41
2020-11-14,a000Y000019ZliRQAS,112727.41
2020-11-13,a000Y000019ZliRQAS,112858.39
2020-11-12,a000Y000019ZliRQAS,113101.87
2020-11-11,a000Y000019ZliRQAS,113197.59
2020-11-10,a000Y000019ZliRQAS,112930.67
2020-11-09,a000Y000019ZliRQAS,112895.36
2020-11-08,a000Y000019ZliRQAS,110989.99
2020-11-07,a000Y000019ZliRQAS,110989.99
2020-11-06,a000Y000019ZliRQAS,111224.13
2020-11-05,a000Y000019ZliRQAS,111566.71
2020-11-04,a000Y000019ZliRQAS,109727.58
2020-11-03,a000Y000019ZliRQAS,108309.8
2020-11-02,a000Y000019ZliRQAS,107141.31
2020-11-01,a000Y000019ZliRQAS,106550.26
2020-10-31,a000Y000019ZliRQAS,106550.26
2020-10-30,a000Y000019ZliRQAS,106429.66
2020-10-29,a000Y000019ZliRQAS,106583.14
2020-10-28,a000Y000019ZliRQAS,106371.94
2020-10-27,a000Y000019ZliRQAS,108356.17
2020-10-26,a000Y000019ZliRQAS,108580.06
2020-10-25,a000Y000019ZliRQAS,109837.52
2020-10-24,a000Y000019ZliRQAS,109837.52
2020-10-23,a000Y000019ZliRQAS,110030.61
2020-10-22,a000Y000019ZliRQAS,109583.69
2020-10-21,a000Y000019ZliRQAS,110352.69
2020-10-20,a000Y000019ZliRQAS,110683.29
2020-10-19,a000Y000019ZliRQAS,111293.58
2020-10-18,a000Y000019ZliRQAS,111655.13
2020-10-17,a000Y000019ZliRQAS,111655.13
2020-10-16,a000Y000019ZliRQAS,111704.22
2020-10-15,a000Y000019ZliRQAS,111197.29
2020-10-14,a000Y000019ZliRQAS,111970.55
2020-10-13,a000Y000019ZliRQAS,111789.76
2020-10-12,a000Y000019ZliRQAS,111695.56
2020-10-11,a000Y000019ZliRQAS,110809.79
2020-10-10,a000Y000019ZliRQAS,110809.79
2020-10-09,a000Y000019ZliRQAS,111130.94
2020-10-08,a000Y000019ZliRQAS,110578.57
2020-10-07,a000Y000019ZliRQAS,109772.71
2020-10-06,a000Y000019ZliRQAS,109409.9
2020-10-05,a000Y000019ZliRQAS,109531.42
2020-10-04,a000Y000019ZliRQAS,109140.73
2020-10-03,a000Y000019ZliRQAS,109140.73
2020-10-02,a000Y000019ZliRQAS,108991.56
2020-10-01,a000Y000019ZliRQAS,109081.05
2020-09-30,a000Y000019ZliRQAS,108526.32
2020-09-29,a000Y000019ZliRQAS,108730.14
2020-09-28,a000Y000019ZliRQAS,108830.93
2020-09-27,a000Y000019ZliRQAS,107213.85
2020-09-26,a000Y000019ZliRQAS,107213.85
2020-09-25,a000Y000019ZliRQAS,107030.17
2020-09-24,a000Y000019ZliRQAS,106579.1
2020-09-23,a000Y000019ZliRQAS,107310.51
2020-09-22,a000Y000019ZliRQAS,107127.09
2020-09-21,a000Y000019ZliRQAS,106705.1
2020-09-20,a000Y000019ZliRQAS,108463.15
2020-09-19,a000Y000019ZliRQAS,108463.15
2020-09-18,a000Y000019ZliRQAS,108425.16
2020-09-17,a000Y000019ZliRQAS,108827.52
2020-09-16,a000Y000019ZliRQAS,109438.71
